[Header]
; Copyright 1997-2010, Quantum Design, Inc. All rights reserved.
TITLE, CaSb2-b3-1-resistance3
FILEOPENTIME,3827622213.077,4/15/2021,4:24 AM
BYAPP, LogDynaCoolData, 1.0, 2.2
INFO, APPNAME, DynaCool MultiVu Application, Release 1.2.5.1
FIELDGROUP, Standard,2,3,4,5,6,7,8,9,11,10
FIELDGROUP, Diagnostic,2,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
FIELDGROUP, User,2,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
STARTUPAXIS, Y1, 3, LINEAR, AUTO
TIMEMODE, MINUTES, RELATIVE
PLOT_APPEARANCE, ALL, HORZ_GRID_ON, VERT_GRID_ON, MARKERS_AND_LINES, ALL_LINES
RECORDS, ALL_RECORDS
DATATYPE, TIME, 2
DATATYPE, COMMENT, 1
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),System Pres (Torr),Chamber Status (code),Temperature Status (code),Field Status (code),Cryostat Status (code),Control Therm (ID),Sample Therm (ID),Block Temp (K),Neck Temp (K),High Neck Temp (K),Control Temp (K),1st Stage Temp (K),2nd Stage Temp (K),Magnet Temp (K),Impedance Temp (K),Pot Liquid level (%),Block Power (W),Neck Heater Power (W),High Neck Heater Power (W),1st Stage Heater Power (W),2nd Stage Heater Power (W),Magnet Voltage (V),Impedance Heater Power (W),Pot Power (W),CFE Flow (SCCM),Pump Flow (uncal SCCM),Tank Pressure (Torr),Annulus Pressure (Torr),Compressor State (code),Channel 1 Resistance (Ohm),Channel 1 Current (uA),Channel 2 Resistance (Ohm),Channel 2 Current (uA),ADR Temp (K),Resistance of Therm.,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16
,3827625019.48,1.900166,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000073,499.995148,,99.989029,1.295739,1775.968018,,,,,,,,,,
,3827625020.04,1.899866,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000038,499.995148,,99.989029,1.295739,1773.913940,,,,,,,,,,
,3827625020.61,1.899788,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000016,499.995148,,99.989029,1.295739,1772.524414,,,,,,,,,,
,3827625021.17,1.900181,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000026,499.995148,,99.989029,1.295739,1771.164795,,,,,,,,,,
,3827625021.74,1.900252,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000005,499.995148,,99.989029,1.295739,1774.034912,,,,,,,,,,
,3827625022.30,1.900252,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000023,499.995148,,99.989029,1.295739,1772.131470,,,,,,,,,,
,3827625022.89,1.900181,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000014,499.995148,,99.989029,1.295739,1771.648071,,,,,,,,,,
,3827625023.47,1.899884,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000013,499.995148,,99.989029,1.295739,1774.125366,,,,,,,,,,
,3827625024.03,1.899884,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000020,499.995148,,99.989029,1.295739,1773.793091,,,,,,,,,,
,3827625024.60,1.899903,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000019,499.995148,,99.989029,1.295739,1770.500366,,,,,,,,,,
,3827625025.25,1.899812,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000023,499.995148,,99.989029,1.295739,1770.560425,,,,,,,,,,
,3827625025.81,1.89988,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000003,499.995148,,99.989029,1.295739,1772.796021,,,,,,,,,,
,3827625026.37,1.899891,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000027,499.995148,,99.989029,1.295739,1772.282593,,,,,,,,,,
,3827625026.95,1.899952,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000008,499.995148,,99.989029,1.295739,1770.923218,,,,,,,,,,
,3827625027.55,1.900042,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000019,499.995148,,99.989029,1.295739,1770.409424,,,,,,,,,,
,3827625028.11,1.900143,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000014,499.995148,,99.989029,1.295739,1773.339966,,,,,,,,,,
,3827625028.67,1.900295,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000002,499.995148,,99.989029,1.295739,1769.473145,,,,,,,,,,
,3827625029.24,1.900202,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000033,499.995148,,99.989029,1.295739,1770.953369,,,,,,,,,,
,3827625029.80,1.900218,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000022,499.995148,,99.989029,1.295739,1771.104492,,,,,,,,,,
,3827625030.38,1.899924,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000012,499.995148,,99.989029,1.295739,1767.056274,,,,,,,,,,
,3827625030.94,1.900139,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000013,499.995148,,99.989029,1.295739,1770.560669,,,,,,,,,,
,3827625031.51,1.89985,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000036,499.995148,,99.989029,1.295739,1769.442871,,,,,,,,,,
,3827625032.08,1.899823,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000004,499.995148,,99.989029,1.295739,1771.799194,,,,,,,,,,
,3827625032.65,1.899896,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000005,499.995148,,99.989029,1.295739,1768.355347,,,,,,,,,,
,3827625033.21,1.899929,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000026,499.995148,,99.989029,1.295739,1769.140747,,,,,,,,,,
,3827625033.77,1.900115,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000026,499.995148,,99.989029,1.295739,1769.442749,,,,,,,,,,
,3827625034.34,1.900168,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000026,499.995148,,99.989029,1.295739,1768.687500,,,,,,,,,,
,3827625034.91,1.90008,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000004,499.995148,,99.989029,1.295739,1766.995972,,,,,,,,,,
,3827625035.48,1.899869,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000019,499.995148,,99.989029,1.295739,1767.962646,,,,,,,,,,
,3827625036.04,1.899798,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000004,499.995148,,99.989029,1.295739,1767.781372,,,,,,,,,,
,3827625036.64,1.899719,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000019,499.995148,,99.989029,1.295739,1766.844849,,,,,,,,,,
,3827625037.21,1.899608,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000044,499.995148,,99.989029,1.295739,1767.660400,,,,,,,,,,
,3827625037.78,1.899749,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000014,499.995148,,99.989029,1.295739,1768.717896,,,,,,,,,,
,3827625038.36,1.899776,0.3196553,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000030,499.995148,,99.989029,1.295739,1764.276978,,,,,,,,,,
,3827625038.92,1.899943,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000010,499.995148,,99.989029,1.295739,1764.971924,,,,,,,,,,
,3827625039.48,1.90009,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000009,499.995148,,99.989029,1.295739,1764.125977,,,,,,,,,,
,3827625040.05,1.900164,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000064,499.995148,,99.989029,1.295739,1761.406982,,,,,,,,,,
,3827625040.61,1.900269,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000015,499.995148,,99.989029,1.295739,1764.276978,,,,,,,,,,
,3827625041.18,1.90011,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000047,499.995148,,99.989029,1.295739,1765.273804,,,,,,,,,,
,3827625041.74,1.900029,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000023,499.995148,,99.989029,1.295739,1764.035400,,,,,,,,,,
,3827625042.31,1.89991,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000010,499.995148,,99.989029,1.295739,1763.068481,,,,,,,,,,
,3827625042.88,1.899993,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000017,499.995148,,99.989029,1.295739,1766.452148,,,,,,,,,,
,3827625043.45,1.900036,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000019,499.995148,,99.989029,1.295739,1762.192383,,,,,,,,,,
,3827625044.01,1.900128,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000004,499.995148,,99.989029,1.295739,1761.346558,,,,,,,,,,
,3827625044.57,1.900204,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000023,499.995148,,99.989029,1.295739,1761.527832,,,,,,,,,,
,3827625045.14,1.900093,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000032,499.995148,,99.989029,1.295739,1763.129028,,,,,,,,,,
,3827625045.74,1.89987,0.3374139,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000019,499.995148,,99.989029,1.295739,1763.853882,,,,,,,,,,
,3827625046.30,1.900086,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000004,499.995148,,99.989029,1.295739,1765.002075,,,,,,,,,,
,3827625046.87,1.900213,0.4794829,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000029,499.995148,,99.989029,1.295739,1764.095703,,,,,,,,,,
,3827625047.43,1.900053,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000011,499.995148,,99.989029,1.295739,1763.733276,,,,,,,,,,
,3827625048.00,1.899591,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000021,499.995148,,99.989029,1.295739,1763.098877,,,,,,,,,,
,3827625048.56,1.899946,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000056,499.995148,,99.989029,1.295739,1762.101807,,,,,,,,,,
,3827625049.12,1.900008,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000030,499.995148,,99.989029,1.295739,1760.198730,,,,,,,,,,
,3827625049.69,1.900005,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000010,499.995148,,99.989029,1.295739,1761.860229,,,,,,,,,,
,3827625050.26,1.899947,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000024,499.995148,,99.989029,1.295739,1758.174561,,,,,,,,,,
,3827625050.83,1.899629,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000020,499.995148,,99.989029,1.295739,1761.527832,,,,,,,,,,
,3827625051.39,1.899712,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000009,499.995148,,99.989029,1.295739,1761.346802,,,,,,,,,,
,3827625051.95,1.89982,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000001,499.995148,,99.989029,1.295739,1759.413208,,,,,,,,,,
,3827625052.52,1.900098,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000033,499.995148,,99.989029,1.295739,1759.382935,,,,,,,,,,
,3827625053.09,1.900185,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000029,499.995148,,99.989029,1.295739,1760.833008,,,,,,,,,,
,3827625053.65,1.900189,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000019,499.995148,,99.989029,1.295739,1759.352905,,,,,,,,,,
,3827625054.21,1.900133,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000035,499.995148,,99.989029,1.295739,1757.540283,,,,,,,,,,
,3827625054.78,1.900199,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000041,499.995148,,99.989029,1.295739,1759.020386,,,,,,,,,,
,3827625055.36,1.900175,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000008,499.995148,,99.989029,1.295739,1758.809082,,,,,,,,,,
,3827625055.92,1.900059,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000066,499.995148,,99.989029,1.295739,1759.201782,,,,,,,,,,
,3827625056.49,1.900082,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000029,499.995148,,99.989029,1.295739,1758.204956,,,,,,,,,,
,3827625057.05,1.900146,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000036,499.995148,,99.989029,1.295739,1759.292603,,,,,,,,,,
,3827625057.62,1.899801,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000021,499.995148,,99.989029,1.295739,1758.506958,,,,,,,,,,
,3827625058.19,1.90002,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000033,499.995148,,99.989029,1.295739,1758.204834,,,,,,,,,,
,3827625058.76,1.900037,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000042,499.995148,,99.989029,1.295739,1758.506958,,,,,,,,,,
,3827625059.32,1.899822,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000032,499.995148,,99.989029,1.295739,1755.576538,,,,,,,,,,
,3827625059.88,1.900051,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000040,499.995148,,99.989029,1.295739,1756.996460,,,,,,,,,,
,3827625060.45,1.900087,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000009,499.995148,,99.989029,1.295739,1754.609863,,,,,,,,,,
,3827625061.02,1.899895,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000012,499.995148,,99.989029,1.295739,1756.332031,,,,,,,,,,
,3827625061.58,1.900055,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000022,499.995148,,99.989029,1.295739,1756.150757,,,,,,,,,,
,3827625062.14,1.900043,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000027,499.995148,,99.989029,1.295739,1755.697510,,,,,,,,,,
,3827625062.71,1.900056,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000012,499.995148,,99.989029,1.295739,1756.966309,,,,,,,,,,
,3827625063.27,1.899973,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000048,499.995148,,99.989029,1.295739,1754.821289,,,,,,,,,,
,3827625063.83,1.900111,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000004,499.995148,,99.989029,1.295739,1756.906006,,,,,,,,,,
,3827625064.39,1.900121,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000031,499.995148,,99.989029,1.295739,1756.845459,,,,,,,,,,
,3827625064.96,1.900331,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000001,499.995148,,99.989029,1.295739,1751.407715,,,,,,,,,,
,3827625065.52,1.90011,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000020,499.995148,,99.989029,1.295739,1752.767090,,,,,,,,,,
,3827625066.08,1.899893,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000006,499.995148,,99.989029,1.295739,1753.733765,,,,,,,,,,
,3827625066.66,1.899934,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000033,499.995148,,99.989029,1.295739,1753.008911,,,,,,,,,,
,3827625067.22,1.899881,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000001,499.995148,,99.989029,1.295739,1753.129639,,,,,,,,,,
,3827625067.84,1.899852,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000019,499.995148,,99.989029,1.295739,1753.069092,,,,,,,,,,
,3827625068.40,1.899799,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000030,499.995148,,99.989029,1.295739,1750.984619,,,,,,,,,,
,3827625068.96,1.899854,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000032,499.995148,,99.989029,1.295739,1753.069214,,,,,,,,,,
,3827625069.53,1.899902,0.4794829,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000002,499.995148,,99.989029,1.295739,1753.069214,,,,,,,,,,
,3827625070.09,1.899886,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000002,499.995148,,99.989029,1.295739,1753.915039,,,,,,,,,,
,3827625070.65,1.899783,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000059,499.995148,,99.989029,1.295739,1751.196045,,,,,,,,,,
,3827625071.26,1.90015,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000006,499.995148,,99.989029,1.295739,1750.350464,,,,,,,,,,
,3827625071.83,1.900183,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000032,499.995148,,99.989029,1.295739,1751.649292,,,,,,,,,,
,3827625072.40,1.900114,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000007,499.995148,,99.989029,1.295739,1750.169067,,,,,,,,,,
,3827625072.97,1.899772,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000026,499.995148,,99.989029,1.295739,1750.561768,,,,,,,,,,
,3827625073.53,1.89961,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000048,499.995148,,99.989029,1.295739,1750.199341,,,,,,,,,,
,3827625074.09,1.899673,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000011,499.995148,,99.989029,1.295739,1751.105713,,,,,,,,,,
,3827625074.66,1.89967,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000018,499.995148,,99.989029,1.295739,1752.223511,,,,,,,,,,
,3827625075.22,1.900107,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000034,499.995148,,99.989029,1.295739,1750.501343,,,,,,,,,,
,3827625075.78,1.900187,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000034,499.995148,,99.989029,1.295739,1748.175293,,,,,,,,,,
,3827625076.35,1.900329,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000023,499.995148,,99.989029,1.295739,1750.712769,,,,,,,,,,
,3827625076.99,1.899959,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000032,499.995148,,99.989029,1.295739,1751.498413,,,,,,,,,,
,3827625077.55,1.899959,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000017,499.995148,,99.989029,1.295739,1747.782471,,,,,,,,,,
,3827625078.11,1.899965,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000047,499.995148,,99.989029,1.295739,1747.208496,,,,,,,,,,
,3827625078.68,1.899873,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000020,499.995148,,99.989029,1.295739,1747.178223,,,,,,,,,,
,3827625079.31,1.900266,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000004,499.995148,,99.989029,1.295739,1749.141968,,,,,,,,,,
,3827625079.88,1.900415,0.3729312,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000048,499.995148,,99.989029,1.295739,1749.081665,,,,,,,,,,
,3827625080.43,1.900093,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000051,499.995148,,99.989029,1.295739,1748.537720,,,,,,,,,,
,3827625081.06,1.899923,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000011,499.995148,,99.989029,1.295739,1746.815918,,,,,,,,,,
,3827625081.63,1.899859,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000016,499.995148,,99.989029,1.295739,1748.235718,,,,,,,,,,
,3827625082.19,1.899766,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000051,499.995148,,99.989029,1.295739,1745.969849,,,,,,,,,,
,3827625082.76,1.89977,0.426207,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000051,499.995148,,99.989029,1.295739,1747.843018,,,,,,,,,,
,3827625083.32,1.899842,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000066,499.995148,,99.989029,1.295739,1744.640747,,,,,,,,,,
,3827625083.89,1.899825,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000001,499.995148,,99.989029,1.295739,1749.685547,,,,,,,,,,
,3827625084.45,1.899918,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000008,499.995148,,99.989029,1.295739,1744.338623,,,,,,,,,,
,3827625085.04,1.899895,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000024,499.995148,,99.989029,1.295739,1748.356567,,,,,,,,,,
,3827625085.60,1.899961,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000005,499.995148,,99.989029,1.295739,1743.371704,,,,,,,,,,
,3827625086.16,1.9,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000039,499.995148,,99.989029,1.295739,1746.332520,,,,,,,,,,
,3827625086.73,1.899979,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000004,499.995148,,99.989029,1.295739,1744.096802,,,,,,,,,,
,3827625087.29,1.89987,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000006,499.995148,,99.989029,1.295739,1744.248047,,,,,,,,,,
,3827625087.86,1.900085,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000030,499.995148,,99.989029,1.295739,1742.949097,,,,,,,,,,
,3827625088.42,1.900124,0.3551725,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000036,499.995148,,99.989029,1.295739,1742.979248,,,,,,,,,,
,3827625088.98,1.900177,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000055,499.995148,,99.989029,1.295739,1744.671021,,,,,,,,,,
,3827625089.54,1.900109,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000013,499.995148,,99.989029,1.295739,1743.824951,,,,,,,,,,
,3827625090.16,1.900059,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000027,499.995148,,99.989029,1.295739,1742.223999,,,,,,,,,,
,3827625090.77,1.900217,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000011,499.995148,,99.989029,1.295739,1744.398926,,,,,,,,,,
,3827625091.33,1.900118,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000012,499.995148,,99.989029,1.295739,1741.710449,,,,,,,,,,
,3827625091.90,1.900107,0.4617243,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000027,499.995148,,99.989029,1.295739,1742.072876,,,,,,,,,,
,3827625092.46,1.899985,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000007,499.995148,,99.989029,1.295739,1743.160278,,,,,,,,,,
,3827625093.03,1.899825,0.4084484,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000016,499.995148,,99.989029,1.295739,1744.157349,,,,,,,,,,
,3827625093.59,1.899736,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000017,499.995148,,99.989029,1.295739,1741.680176,,,,,,,,,,
,3827625094.21,1.899641,0.4439657,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000038,499.995148,,99.989029,1.295739,1741.075928,,,,,,,,,,
,3827625094.77,1.899788,0.3906898,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000029,499.995148,,99.989029,1.295739,1740.018677,,,,,,,,,,
